submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,RT,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
1039,How well does each of these sentences describe it? (Click on the slider to provide a rating),73,Mon Dec 02 2019 10:17:11 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,2,swordfish,margaret,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,Thank you!,graduated_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,male,0,24231,You and your friend see the following:,1,3,1575303431470,0.8,0,72,0,custom_slider1
1039,How well does each of these sentences describe it? (Click on the slider to provide a rating),96,Mon Dec 02 2019 10:17:11 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,2,bonsai,margaret,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,29,Thank you!,graduated_college,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,English,male,1,8441,You and your friend see the following:,1,1,1575303431470,0.8,0,96,0,custom_slider2
1039,How well does each of these sentences describe it? (Click on the slider to provide a rating),36,Mon Dec 02 2019 10:17:11 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,2,doberman,margaret,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,29,Thank you!,graduated_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,English,male,0,8097,You and your friend see the following:,1,2,1575303431470,0.8,0,60,0,custom_slider2
1039,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:17:11 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,2,hummingbird,margaret,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,Thank you!,graduated_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,21793,You and your friend see the following:,1,3,1575303431470,0.8,0,100,0,custom_slider2
1038,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,no,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,none,some_college,NA,NA,"english, spanish",male,NA,6282,NA,The chair is blue.,1,1575303345910,0.8,NA,0,The chair is yellow.,custom_warmup
1038,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,no,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,none,some_college,NA,NA,"english, spanish",male,NA,7074,NA,The basketball is green.,2,1575303345910,0.8,NA,0,The basketball is orange.,custom_warmup
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,no,1,doberman,barbara,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,29,none,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,"english, spanish",male,0,13637,You and your friend see the following:,1,1,1575303345910,0.8,0,100,0,custom_slider1
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,0|1,fish,27,no,1,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,none,some_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,"english, spanish",male,1,9430,You and your friend see the following:,1,2,1575303345910,0.8,0,100,0,custom_slider1
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,0|1,birds,27,no,1,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,29,none,some_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,"english, spanish",male,1,7269,You and your friend see the following:,1,3,1575303345910,0.8,0,100,0,custom_slider1
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,no,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,29,none,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,"english, spanish",male,0,6755,You and your friend see the following:,1,1,1575303345910,0.8,0,100,0,custom_slider2
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,0|1,flowers,27,no,1,dandelion,barbara,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,29,none,some_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,"english, spanish",male,1,8612,You and your friend see the following:,1,2,1575303345910,0.8,0,100,0,custom_slider2
1038,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:15:45 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,0|1,trees,27,no,1,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,29,none,some_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,"english, spanish",male,0,10280,You and your friend see the following:,1,3,1575303345910,0.8,0,53,0,custom_slider2
1037,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),NA,NA,NA,27,no,1,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,47,NA,graduated_college,NA,NA,eng,male,NA,5309,NA,The basketball is green.,1,1575303112253,6,NA,0,The basketball is orange.,custom_warmup
1037,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),NA,NA,NA,27,no,1,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,47,NA,graduated_college,NA,NA,eng,male,NA,6610,NA,The chair is blue.,2,1575303112253,6,NA,0,The chair is yellow.,custom_warmup
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,no,1,chihuahua,mary,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,47,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,eng,male,0,7487,You and your friend see the following:,0,1,1575303112253,6,0,100,1,custom_slider1
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,1|0,trees,27,no,1,bonsai,mary,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,47,NA,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,eng,male,0,5725,You and your friend see the following:,0,2,1575303112253,6,0,50,1,custom_slider1
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,no,1,great dane,mary,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,47,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,eng,male,0,6874,You and your friend see the following:,0,3,1575303112253,6,0,53,1,custom_slider1
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,1|0,fish,27,no,1,goldfish,mary,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,47,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,eng,male,1,7011,You and your friend see the following:,0,1,1575303112253,6,0,58,1,custom_slider2
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,1|0,flowers,27,no,1,sunflower,mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,47,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,eng,male,1,6805,You and your friend see the following:,0,2,1575303112253,6,0,100,1,custom_slider2
1037,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:11:52 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,1|0,birds,27,no,1,eagle,mary,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,47,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,eng,male,1,8990,You and your friend see the following:,0,3,1575303112253,6,0,100,1,custom_slider2
1036,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,Jennifer,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,23,NA,graduated_college,NA,NA,English,male,NA,4704,NA,The basketball is green.,1,1575303050560,0.85,NA,1,The basketball is orange.,custom_warmup
1036,How well does each of the sentences describe it? (Click on the slider to provide a rating),19,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,Jennifer,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,23,NA,graduated_college,NA,NA,English,male,NA,3063,NA,The chair is blue.,2,1575303050560,0.85,NA,40,The chair is yellow.,custom_warmup
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),66,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,NA,2,great dane,Jennifer,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,23,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,6223,You and your friend see the following:,0,1,1575303050560,0.85,0,100,1,custom_slider1
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),89,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,2,goldfish,Jennifer,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,23,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,4132,You and your friend see the following:,0,2,1575303050560,0.85,0,91,1,custom_slider1
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),64,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,2,bonsai,Jennifer,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,23,NA,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,3492,You and your friend see the following:,0,3,1575303050560,0.85,0,90,1,custom_slider1
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),48,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,2,dandelion,Jennifer,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,23,NA,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,4862,You and your friend see the following:,0,1,1575303050560,0.85,0,92,1,custom_slider2
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),61,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,2,doberman,Jennifer,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,23,NA,graduated_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,English,male,0,28335,You and your friend see the following:,0,2,1575303050560,0.85,0,39,1,custom_slider2
1036,How well does each of these sentences describe it? (Click on the slider to provide a rating),77,Mon Dec 02 2019 11:10:50 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,2,eagle,Jennifer,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,23,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,3227,You and your friend see the following:,0,3,1575303050560,0.85,0,98,1,custom_slider2
1035,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),NA,NA,NA,27,no,2,NA,elizabeth,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,33,NA,higher_degree,NA,NA,English,female,NA,8750,NA,The chair is blue.,1,1575302937529,1,NA,0,The chair is yellow.,custom_warmup
1035,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),NA,NA,NA,27,no,2,NA,elizabeth,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,33,NA,higher_degree,NA,NA,English,female,NA,5896,NA,The basketball is green.,2,1575302937529,1,NA,0,The basketball is orange.,custom_warmup
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),79,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,1|0,birds,27,no,2,eagle,elizabeth,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,33,NA,higher_degree,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,female,1,14107,You and your friend see the following:,0,1,1575302937529,1,0,58,1,custom_slider1
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,no,2,pug,elizabeth,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,33,NA,higher_degree,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,female,0,13103,You and your friend see the following:,0,2,1575302937529,1,0,100,1,custom_slider1
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,1|0,trees,27,no,2,sequoia,elizabeth,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,33,NA,higher_degree,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,16758,You and your friend see the following:,0,3,1575302937529,1,0,68,1,custom_slider1
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,no,2,chihuahua,elizabeth,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,33,NA,higher_degree,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,female,0,8108,You and your friend see the following:,0,1,1575302937529,1,0,100,1,custom_slider2
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),35,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,1|0,flowers,27,no,2,sunflower,elizabeth,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,33,NA,higher_degree,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,female,1,15309,You and your friend see the following:,0,2,1575302937529,1,0,23,1,custom_slider2
1035,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:08:57 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,1|0,fish,27,no,2,goldfish,elizabeth,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,33,NA,higher_degree,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,female,0,6505,You and your friend see the following:,0,3,1575302937529,1,0,100,1,custom_slider2
1034,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,none but had to keep scrolling to see everything on each page.,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,69,none. thank you.,some_college,NA,NA,English,female,NA,13681,NA,The basketball is green.,1,1575302837220,1,NA,0,The basketball is orange.,custom_warmup
1034,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,none but had to keep scrolling to see everything on each page.,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,69,none. thank you.,some_college,NA,NA,English,female,NA,7252,NA,The chair is blue.,2,1575302837220,1,NA,0,The chair is yellow.,custom_warmup
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,none but had to keep scrolling to see everything on each page.,1,hummingbird,barbara,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,69,none. thank you.,some_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,female,1,28548,You and your friend see the following:,0,1,1575302837220,1,0,100,1,custom_slider1
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),76,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,none but had to keep scrolling to see everything on each page.,1,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,69,none. thank you.,some_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,female,0,28163,You and your friend see the following:,0,2,1575302837220,1,0,38,1,custom_slider1
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),70,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,none but had to keep scrolling to see everything on each page.,1,sequoia,barbara,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,69,none. thank you.,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,35532,You and your friend see the following:,0,3,1575302837220,1,0,75,1,custom_slider1
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),76,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,none but had to keep scrolling to see everything on each page.,1,doberman,barbara,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,69,none. thank you.,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,English,female,0,18731,You and your friend see the following:,0,1,1575302837220,1,0,30,1,custom_slider2
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,none but had to keep scrolling to see everything on each page.,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,69,none. thank you.,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,female,1,13977,You and your friend see the following:,0,2,1575302837220,1,0,40,1,custom_slider2
1034,How well does each of these sentences describe it? (Click on the slider to provide a rating),37,Mon Dec 02 2019 11:07:17 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,none but had to keep scrolling to see everything on each page.,1,dandelion,barbara,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,69,none. thank you.,some_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,female,0,17133,You and your friend see the following:,0,3,1575302837220,1,0,26,1,custom_slider2
1033,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,Sarah,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,NA,some_college,NA,NA,English,male,NA,5486,NA,The basketball is green.,1,1575302983778,1,NA,0,The basketball is orange.,custom_warmup
1033,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,Sarah,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,NA,some_college,NA,NA,English,male,NA,7789,NA,The chair is blue.,2,1575302983778,1,NA,27,The chair is yellow.,custom_warmup
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,1,chihuahua,Sarah,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,28,NA,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,7627,You and your friend see the following:,1,1,1575302983778,1,0,100,0,custom_slider1
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),50,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,1,swordfish,Sarah,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,28,NA,some_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,male,0,4912,You and your friend see the following:,1,2,1575302983778,1,0,50,0,custom_slider1
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),65,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,1,eagle,Sarah,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,28,NA,some_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,3545,You and your friend see the following:,1,3,1575302983778,1,0,59,0,custom_slider1
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),98,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,0|1,flowers,27,NA,1,dandelion,Sarah,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,28,NA,some_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,4583,You and your friend see the following:,1,1,1575302983778,1,0,92,0,custom_slider2
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),77,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,1,sequoia,Sarah,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,28,NA,some_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,6667,You and your friend see the following:,1,2,1575302983778,1,0,78,0,custom_slider2
1033,How well does each of these sentences describe it? (Click on the slider to provide a rating),80,Mon Dec 02 2019 10:09:43 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,NA,1,pug,Sarah,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,28,NA,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,4176,You and your friend see the following:,1,3,1575302983778,1,0,78,0,custom_slider2
1032,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,2,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,31,NA,graduated_college,NA,NA,English,female,NA,5160,NA,The basketball is green.,1,1575302814873,1,NA,0,The basketball is orange.,custom_warmup
1032,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,2,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,31,NA,graduated_college,NA,NA,English,female,NA,4121,NA,The chair is blue.,2,1575302814873,1,NA,29,The chair is yellow.,custom_warmup
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,2,doberman,susan,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,31,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,8041,You and your friend see the following:,0,1,1575302814873,1,0,86,1,custom_slider1
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),35,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,NA,2,pug,susan,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,31,NA,graduated_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,female,0,9545,You and your friend see the following:,0,2,1575302814873,1,0,36,1,custom_slider1
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),49,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,2,hummingbird,susan,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,31,NA,graduated_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,English,female,0,5736,You and your friend see the following:,0,3,1575302814873,1,0,49,1,custom_slider1
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),51,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,2,goldfish,susan,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,31,NA,graduated_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,female,0,4761,You and your friend see the following:,0,1,1575302814873,1,0,51,1,custom_slider2
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),81,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,2,sunflower,susan,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,31,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,female,1,4407,You and your friend see the following:,0,2,1575302814873,1,0,84,1,custom_slider2
1032,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Mon Dec 02 2019 10:06:54 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,2,sequoia,susan,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,31,NA,graduated_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,8024,You and your friend see the following:,0,3,1575302814873,1,0,93,1,custom_slider2
1031,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no,1,NA,elizabeth,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,45,thank you,graduated_high_school,NA,NA,English,male,NA,10129,NA,The basketball is green.,1,1575302832375,1,NA,0,The basketball is orange.,custom_warmup
1031,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no,1,NA,elizabeth,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,45,thank you,graduated_high_school,NA,NA,English,male,NA,22617,NA,The chair is blue.,2,1575302832375,1,NA,0,The chair is yellow.,custom_warmup
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,no,1,great dane,elizabeth,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,45,thank you,graduated_high_school,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,17800,You and your friend see the following:,1,1,1575302832375,1,0,83,0,custom_slider1
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,0|1,fish,27,no,1,goldfish,elizabeth,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,45,thank you,graduated_high_school,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,9898,You and your friend see the following:,1,2,1575302832375,1,0,49,0,custom_slider1
