submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,hit_id,item,botresponse,assignment_id,option2,option1,understand,text,target,age,comments,education,target_size,worker_id,sentences,languages,sex,np,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,Wed Sep 11 2019 11:47:07 GMT-0700 (Pacific Daylight Time),images/bird-parade-basic.png,0|1,birds,14,,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,eagle,mary,3MMN5BL1W0STTKWHLAIQ6WWD5A3M39,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,23,,graduated_college,0,A1PUHCEBSOWETV,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568227627623,.60,0,62,NA,custom_slider2
511,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,24,no,graduated_college,NA,A4J4GGMKJ68L0,NA,English,male,NA,NA,The chair is blue.,1,1568227218745,0.60,NA,0,The chair is yellow.,custom_warmup
511,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,24,no,graduated_college,NA,A4J4GGMKJ68L0,NA,English,male,NA,NA,The basketball is green.,2,1568227218745,0.60,NA,0,The basketball is orange.,custom_warmup
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,1|0,flowers,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,sunflower,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,24,no,graduated_college,0,A4J4GGMKJ68L0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227218745,0.60,0,100,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,1|0,dogs1,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,doberman,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,24,no,graduated_college,0,A4J4GGMKJ68L0,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227218745,0.60,1,0,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,1|0,birds,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,hummingbird,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,24,no,graduated_college,1,A4J4GGMKJ68L0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568227218745,0.60,1,0,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,1|0,trees,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,bonsai,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,24,no,graduated_college,1,A4J4GGMKJ68L0,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568227218745,0.60,0,100,NA,custom_slider2
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,1|0,fish,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,goldfish,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,24,no,graduated_college,1,A4J4GGMKJ68L0,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227218745,0.60,0,100,NA,custom_slider2
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:40:18 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,1|0,dogs2,14,no,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,great dane,jennifer,3GM6G9ZBKOLYS1UB0POHO90BZ9GTMX,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,24,no,graduated_college,0,A4J4GGMKJ68L0,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568227218745,0.60,1,0,NA,custom_slider2
510,How well does each of the sentences describe it? (Click on the slider to provide a rating),94,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),NA,NA,NA,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,38,,graduated_college,NA,AV22FQTJNBUZT,NA,English,female,NA,NA,The basketball is green.,1,1568227208969,0.60,NA,0,The basketball is orange.,custom_warmup
510,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),NA,NA,NA,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,38,,graduated_college,NA,AV22FQTJNBUZT,NA,English,female,NA,NA,The chair is blue.,2,1568227208969,0.60,NA,0,The chair is yellow.,custom_warmup
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/dog-parade-basic.png,1|0,dogs1,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,doberman,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,38,,graduated_college,0,AV22FQTJNBUZT,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,1,1568227208969,0.60,0,91,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),17,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/fish-parade-basic.png,1|0,fish,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,swordfish,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,38,,graduated_college,0,AV22FQTJNBUZT,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,female,0,You and your friend see the following:,NA,2,1568227208969,0.60,1,9,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/tree-parade-basic.png,1|0,trees,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,bonsai,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,38,,graduated_college,1,AV22FQTJNBUZT,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,You and your friend see the following:,NA,3,1568227208969,0.60,1,0,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/dog-parade-basic2.png,1|0,dogs2,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,great dane,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,38,,graduated_college,0,AV22FQTJNBUZT,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,1,1568227208969,0.60,0,76,NA,custom_slider2
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),59,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/flower-parade-basic.png,1|0,flowers,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,dandelion,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,38,,graduated_college,1,AV22FQTJNBUZT,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,female,0,You and your friend see the following:,NA,2,1568227208969,0.60,0,74,NA,custom_slider2
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),8,Wed Sep 11 2019 08:40:08 GMT-1000 (Hawaii-Aleutian Standard Time),images/bird-parade-basic.png,1|0,birds,14,No,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,hummingbird,sarah,3WQ3B2KGE9410QE57HEY4N6MVRM1B8,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,38,,graduated_college,1,AV22FQTJNBUZT,<b>That's a big hummingbird.</b>|<b>That hummingbird is big.</b>,English,female,0,You and your friend see the following:,NA,3,1568227208969,0.60,1,0,NA,custom_slider2
509,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),NA,NA,NA,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,,some_college,NA,AN9MVFWRCF2OP,NA,English,male,NA,NA,The basketball is green.,1,1568227328431,,NA,0,The basketball is orange.,custom_warmup
509,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),NA,NA,NA,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,,some_college,NA,AN9MVFWRCF2OP,NA,English,male,NA,NA,The chair is blue.,2,1568227328431,,NA,10,The chair is yellow.,custom_warmup
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,chihuahua,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,28,,some_college,1,AN9MVFWRCF2OP,<b>That's a big chihuahua.</b>|<b>That chihuahua is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227328431,,1,0,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,sunflower,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,28,,some_college,0,AN9MVFWRCF2OP,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568227328431,,0,93,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/tree-parade-basic.png,0|1,trees,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,sequoia,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,28,,some_college,0,AN9MVFWRCF2OP,<b>That's a small tree.</b>|<b>That tree is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568227328431,,1,0,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),75,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,pug,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,28,,some_college,1,AN9MVFWRCF2OP,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,1,1568227328431,,0,82,NA,custom_slider2
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/bird-parade-basic.png,0|1,birds,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,eagle,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,28,,some_college,0,AN9MVFWRCF2OP,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568227328431,,1,1,NA,custom_slider2
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 13:42:08 GMT-0500 (Central Daylight Time),images/fish-parade-basic.png,0|1,fish,14,,2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,goldfish,Patricia,336YQZE83W2W7ZJLZT6JLTUXJ6UM5Z,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,28,,some_college,1,AN9MVFWRCF2OP,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568227328431,,0,100,NA,custom_slider2
508,How well does each of the sentences describe it? (Click on the slider to provide a rating),8,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),NA,NA,NA,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,25,Thank you for having me.,graduated_college,NA,AU2RMH9IZP60M,NA,English,male,NA,NA,The chair is blue.,1,1568226946338,1.00,NA,17,The chair is yellow.,custom_warmup
508,How well does each of the sentences describe it? (Click on the slider to provide a rating),96,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),NA,NA,NA,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,25,Thank you for having me.,graduated_college,NA,AU2RMH9IZP60M,NA,English,male,NA,NA,The basketball is green.,2,1568226946338,1.00,NA,7,The basketball is orange.,custom_warmup
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),36,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,sunflower,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,25,Thank you for having me.,graduated_college,0,AU2RMH9IZP60M,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226946338,1.00,1,37,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),15,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/fish-parade-basic.png,0|1,fish,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,swordfish,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,25,Thank you for having me.,graduated_college,0,AU2RMH9IZP60M,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226946338,1.00,1,15,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),70,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/bird-parade-basic.png,0|1,birds,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,eagle,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,25,Thank you for having me.,graduated_college,0,AU2RMH9IZP60M,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226946338,1.00,0,76,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),9,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/tree-parade-basic.png,0|1,trees,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,bonsai,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,25,Thank you for having me.,graduated_college,1,AU2RMH9IZP60M,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226946338,1.00,1,7,NA,custom_slider2
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),92,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,chihuahua,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,25,Thank you for having me.,graduated_college,1,AU2RMH9IZP60M,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226946338,1.00,0,95,NA,custom_slider2
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),94,Wed Sep 11 2019 13:35:46 GMT-0500 (Central Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,"No, everything was fine.",2,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,pug,barbara,32XVDSJFP0L4820YHA4LNMRLZW3M2Y,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,25,Thank you for having me.,graduated_college,1,AU2RMH9IZP60M,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226946338,1.00,0,95,NA,custom_slider2
507,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,21,,some_college,NA,A1ZYRMLQORD03Z,NA,english,male,NA,NA,The chair is blue.,1,1568226616274,0.60,NA,0,The chair is yellow.,custom_warmup
507,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,21,,some_college,NA,A1ZYRMLQORD03Z,NA,english,male,NA,NA,The basketball is green.,2,1568226616274,0.60,NA,0,The basketball is orange.,custom_warmup
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,doberman,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,21,,some_college,0,A1ZYRMLQORD03Z,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,english,male,0,You and your friend see the following:,NA,1,1568226616274,0.60,0,100,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,0|1,fish,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,goldfish,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,21,,some_college,1,A1ZYRMLQORD03Z,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,english,male,0,You and your friend see the following:,NA,2,1568226616274,0.60,0,100,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,0|1,birds,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,eagle,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,21,,some_college,0,A1ZYRMLQORD03Z,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226616274,0.60,1,1,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,pug,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,21,,some_college,1,A1ZYRMLQORD03Z,<b>That's a big dog.</b>|<b>That dog is big.</b>,english,male,1,You and your friend see the following:,NA,1,1568226616274,0.60,1,0,NA,custom_slider2
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,dandelion,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,21,,some_college,1,A1ZYRMLQORD03Z,<b>That's a big dandelion.</b>|<b>That dandelion is big.</b>,english,male,0,You and your friend see the following:,NA,2,1568226616274,0.60,1,0,NA,custom_slider2
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),51,Wed Sep 11 2019 14:30:16 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,0|1,trees,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,sequoia,jessica,3RGU30DZTBW4EYY6OVADM3D217PJMI,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,21,,some_college,0,A1ZYRMLQORD03Z,<b>That's a big tree.</b>|<b>That tree is big.</b>,english,male,1,You and your friend see the following:,NA,3,1568226616274,0.60,0,52,NA,custom_slider2
506,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,,some_college,NA,A3FYWUZK52IC2J,NA,English,female,NA,NA,The chair is blue.,1,1568226989792,.75,NA,100,The chair is yellow.,custom_warmup
506,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,,some_college,NA,A3FYWUZK52IC2J,NA,English,female,NA,NA,The basketball is green.,2,1568226989792,.75,NA,0,The basketball is orange.,custom_warmup
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),1,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,0|1,fish,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,swordfish,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,,some_college,0,A3FYWUZK52IC2J,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,female,1,You and your friend see the following:,NA,1,1568226989792,.75,1,0,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,0|1,trees,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,bonsai,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,29,,some_college,1,A3FYWUZK52IC2J,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,female,0,You and your friend see the following:,NA,2,1568226989792,.75,1,0,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),14,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,dandelion,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,29,,some_college,1,A3FYWUZK52IC2J,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,female,0,You and your friend see the following:,NA,3,1568226989792,.75,0,57,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,0|1,birds,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,hummingbird,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,,some_college,1,A3FYWUZK52IC2J,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,female,1,You and your friend see the following:,NA,1,1568226989792,.75,0,100,NA,custom_slider2
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,great dane,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,29,,some_college,0,A3FYWUZK52IC2J,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,2,1568226989792,.75,0,100,NA,custom_slider2
