submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,RT,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),5,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,2,pug,Mary,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,26,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,12207,You and your friend see the following:,0,1,1575060746602,1,0,73,1,custom_slider1
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),19,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,2,sequoia,Mary,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,26,NA,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,8247,You and your friend see the following:,0,2,1575060746602,1,0,82,1,custom_slider1
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),21,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,2,swordfish,Mary,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,26,NA,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,6360,You and your friend see the following:,0,3,1575060746602,1,0,85,1,custom_slider1
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,2,chihuahua,Mary,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,26,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,10464,You and your friend see the following:,0,1,1575060746602,1,0,85,1,custom_slider2
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),66,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,2,sunflower,Mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,26,NA,graduated_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,3608,You and your friend see the following:,0,2,1575060746602,1,0,83,1,custom_slider2
1003,How well does each of these sentences describe it? (Click on the slider to provide a rating),56,Fri Nov 29 2019 12:52:26 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,2,hummingbird,Mary,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,26,NA,graduated_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,8008,You and your friend see the following:,0,3,1575060746602,1,0,87,1,custom_slider2
975,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,margaret,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,30,NA,graduated_college,NA,NA,English,male,NA,5047,NA,The basketball is green.,1,1575060142778,0.8,NA,0,The basketball is orange.,custom_warmup
975,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,margaret,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,30,NA,graduated_college,NA,NA,English,male,NA,5458,NA,The chair is blue.,2,1575060142778,0.8,NA,4,The chair is yellow.,custom_warmup
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,1,great dane,margaret,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,30,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,10707,You and your friend see the following:,1,1,1575060142778,0.8,0,66,0,custom_slider1
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),33,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,1,sequoia,margaret,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,30,NA,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,11365,You and your friend see the following:,1,2,1575060142778,0.8,0,55,0,custom_slider1
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),96,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,1,goldfish,margaret,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,30,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,5408,You and your friend see the following:,1,3,1575060142778,0.8,0,100,0,custom_slider1
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),66,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,1,eagle,margaret,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,30,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,9213,You and your friend see the following:,1,1,1575060142778,0.8,0,40,0,custom_slider2
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),96,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,0|1,flowers,27,NA,1,dandelion,margaret,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,30,NA,graduated_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,male,0,11127,You and your friend see the following:,1,2,1575060142778,0.8,0,99,0,custom_slider2
975,How well does each of these sentences describe it? (Click on the slider to provide a rating),89,Fri Nov 29 2019 14:42:22 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,1,chihuahua,margaret,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,30,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,9046,You and your friend see the following:,1,3,1575060142778,0.8,0,100,0,custom_slider2
976,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),NA,NA,NA,27,NA,2,NA,Sarah,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,27,NA,graduated_college,NA,NA,English,male,NA,12110,NA,The chair is blue.,1,1575059872862,NA,NA,99,The chair is yellow.,custom_warmup
976,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),NA,NA,NA,27,NA,2,NA,Sarah,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,27,NA,graduated_college,NA,NA,English,male,NA,9798,NA,The basketball is green.,2,1575059872862,NA,NA,0,The basketball is orange.,custom_warmup
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),77,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/flower-parade-basic.png,0|1,flowers,27,NA,2,dandelion,Sarah,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,27,NA,graduated_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,male,0,60279,You and your friend see the following:,1,1,1575059872862,NA,0,41,0,custom_slider1
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),67,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,2,great dane,Sarah,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,27,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,20112,You and your friend see the following:,1,2,1575059872862,NA,0,23,0,custom_slider1
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),94,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,2,doberman,Sarah,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,27,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,70551,You and your friend see the following:,1,3,1575059872862,NA,0,72,0,custom_slider1
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),11,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,2,hummingbird,Sarah,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,27,NA,graduated_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,17720,You and your friend see the following:,1,1,1575059872862,NA,0,25,0,custom_slider2
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),72,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,2,sequoia,Sarah,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,27,NA,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,50606,You and your friend see the following:,1,2,1575059872862,NA,0,43,0,custom_slider2
976,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 13:37:52 GMT-0700 (Mountain Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,2,goldfish,Sarah,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,27,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,8658,You and your friend see the following:,1,3,1575059872862,NA,0,100,0,custom_slider2
978,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,NA,1,NA,susan,very well,very bad,NA,Imagine you see this chair.,warmup/purple-chair.png,NA,NA,some_college,NA,NA,english,male,NA,5889,NA,The chair is blue.,1,1575060206568,1,NA,79,The chair is yellow.,custom_warmup
978,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,NA,1,NA,susan,very well,very bad,NA,Imagine you see this basketball.,warmup/basketball.png,NA,NA,some_college,NA,NA,english,male,NA,4981,NA,The basketball is green.,2,1575060206568,1,NA,2,The basketball is orange.,custom_warmup
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),47,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,1,sunflower,susan,very well,very bad,NA,You also see this sunflower.,warmup/sunflower.png,NA,NA,some_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,english,male,1,12436,You and your friend see the following:,0,1,1575060206568,1,0,45,1,custom_slider1
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),2,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,1,sequoia,susan,very well,very bad,NA,You also see this sequoia.,warmup/sequoia.png,NA,NA,some_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,english,male,0,16132,You and your friend see the following:,0,2,1575060206568,1,0,100,1,custom_slider1
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,1,goldfish,susan,very well,very bad,NA,You also see this goldfish.,warmup/goldfish.png,NA,NA,some_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,english,male,1,9705,You and your friend see the following:,0,3,1575060206568,1,0,100,1,custom_slider1
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),61,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,1,doberman,susan,very well,very bad,NA,You also see this doberman.,warmup/doberman.png,NA,NA,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,english,male,0,5264,You and your friend see the following:,0,1,1575060206568,1,0,54,1,custom_slider2
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,1,hummingbird,susan,very well,very bad,NA,You also see this hummingbird.,warmup/colibri.jpg,NA,NA,some_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,6904,You and your friend see the following:,0,2,1575060206568,1,0,92,1,custom_slider2
978,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Fri Nov 29 2019 12:43:26 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,1,pug,susan,very well,very bad,NA,You also see this pug.,warmup/pug.jpg,NA,NA,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,english,male,0,4280,You and your friend see the following:,0,3,1575060206568,1,0,90,1,custom_slider2
979,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,NA,NA,elizabeth,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,NA,NA,NA,NA,NA,english,NA,NA,3197,NA,The basketball is green.,1,1575060296214,NA,NA,0,The basketball is orange.,custom_warmup
979,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,NA,NA,elizabeth,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,NA,NA,NA,NA,NA,english,NA,NA,1787,NA,The chair is blue.,2,1575060296214,NA,NA,0,The chair is yellow.,custom_warmup
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),64,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,NA,eagle,elizabeth,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,NA,NA,NA,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,english,NA,0,3777,You and your friend see the following:,0,1,1575060296214,NA,0,65,1,custom_slider1
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),12,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,NA,sunflower,elizabeth,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,NA,NA,NA,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,english,NA,0,2477,You and your friend see the following:,0,2,1575060296214,NA,0,13,1,custom_slider1
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,NA,bonsai,elizabeth,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,NA,NA,NA,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,english,NA,0,3488,You and your friend see the following:,0,3,1575060296214,NA,0,100,1,custom_slider1
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,NA,chihuahua,elizabeth,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,NA,NA,NA,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,NA,1,4299,You and your friend see the following:,0,1,1575060296214,NA,0,100,1,custom_slider2
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,NA,swordfish,elizabeth,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,NA,NA,NA,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,english,NA,1,6173,You and your friend see the following:,0,2,1575060296214,NA,0,21,1,custom_slider2
979,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:44:56 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,NA,pug,elizabeth,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,NA,NA,NA,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,NA,1,3512,You and your friend see the following:,0,3,1575060296214,NA,0,100,1,custom_slider2
990,How well does each of the sentences describe it? (Click on the slider to provide a rating),98,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no,1,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,32,NA,higher_degree,NA,NA,english,male,NA,9209,NA,The basketball is green.,1,1575060623731,0.8,NA,3,The basketball is orange.,custom_warmup
990,How well does each of the sentences describe it? (Click on the slider to provide a rating),1,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no,1,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,32,NA,higher_degree,NA,NA,english,male,NA,5328,NA,The chair is blue.,2,1575060623731,0.8,NA,5,The chair is yellow.,custom_warmup
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),34,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,no,1,great dane,susan,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,32,NA,higher_degree,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,english,male,0,14640,You and your friend see the following:,0,1,1575060623731,0.8,0,38,1,custom_slider1
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),6,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,1|0,flowers,27,no,1,sunflower,susan,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,32,NA,higher_degree,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,english,male,0,10395,You and your friend see the following:,0,2,1575060623731,0.8,0,9,1,custom_slider1
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),51,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,1|0,fish,27,no,1,swordfish,susan,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,32,NA,higher_degree,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,english,male,1,7672,You and your friend see the following:,0,3,1575060623731,0.8,0,64,1,custom_slider1
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),91,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,1|0,trees,27,no,1,bonsai,susan,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,32,NA,higher_degree,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,english,male,1,4448,You and your friend see the following:,0,1,1575060623731,0.8,0,94,1,custom_slider2
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),96,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,1|0,birds,27,no,1,hummingbird,susan,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,32,NA,higher_degree,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,7184,You and your friend see the following:,0,2,1575060623731,0.8,0,91,1,custom_slider2
990,How well does each of these sentences describe it? (Click on the slider to provide a rating),89,Fri Nov 29 2019 12:50:23 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,no,1,chihuahua,susan,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,32,NA,higher_degree,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,english,male,0,7736,You and your friend see the following:,0,3,1575060623731,0.8,0,92,1,custom_slider2
980,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),NA,NA,NA,27,none,1,NA,Susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,35,none,higher_degree,NA,NA,English,male,NA,10784,NA,The chair is blue.,1,1575060196480,0.85,NA,36,The chair is yellow.,custom_warmup
980,How well does each of the sentences describe it? (Click on the slider to provide a rating),78,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),NA,NA,NA,27,none,1,NA,Susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,35,none,higher_degree,NA,NA,English,male,NA,14125,NA,The basketball is green.,2,1575060196480,0.85,NA,0,The basketball is orange.,custom_warmup
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/fish-parade-basic.png,1|0,fish,27,none,1,goldfish,Susan,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,35,none,higher_degree,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,19816,You and your friend see the following:,0,1,1575060196480,0.85,0,38,1,custom_slider1
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),75,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/bird-parade-basic.png,1|0,birds,27,none,1,eagle,Susan,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,35,none,higher_degree,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,17777,You and your friend see the following:,0,2,1575060196480,0.85,0,63,1,custom_slider1
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/tree-parade-basic.png,1|0,trees,27,none,1,bonsai,Susan,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,35,none,higher_degree,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,10313,You and your friend see the following:,0,3,1575060196480,0.85,0,16,1,custom_slider1
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),65,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/dog-parade-basic.png,1|0,dogs1,27,none,1,doberman,Susan,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,35,none,higher_degree,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,9638,You and your friend see the following:,0,1,1575060196480,0.85,0,81,1,custom_slider2
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),57,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/dog-parade-basic2.png,NA,dogs2,27,none,1,great dane,Susan,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,35,none,higher_degree,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,11824,You and your friend see the following:,0,2,1575060196480,0.85,0,7,1,custom_slider2
980,How well does each of these sentences describe it? (Click on the slider to provide a rating),55,Fri Nov 29 2019 23:43:16 GMT+0300 (GMT+03:00),images/flower-parade-basic.png,1|0,flowers,27,none,1,dandelion,Susan,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,35,none,higher_degree,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,19113,You and your friend see the following:,0,3,1575060196480,0.85,0,71,1,custom_slider2
1000,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),NA,NA,NA,27,None,1,NA,jennifer,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,33,None,some_college,NA,NA,English,male,NA,26776,NA,The chair is blue.,1,1575060664922,0.8,NA,28,The chair is yellow.,custom_warmup
1000,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),NA,NA,NA,27,None,1,NA,jennifer,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,33,None,some_college,NA,NA,English,male,NA,12543,NA,The basketball is green.,2,1575060664922,0.8,NA,0,The basketball is orange.,custom_warmup
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,None,1,goldfish,jennifer,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,33,None,some_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,19077,You and your friend see the following:,1,1,1575060664922,0.8,0,100,0,custom_slider1
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,None,1,eagle,jennifer,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,33,None,some_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,9658,You and your friend see the following:,1,2,1575060664922,0.8,0,100,0,custom_slider1
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),24,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,None,1,pug,jennifer,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,33,None,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,19934,You and your friend see the following:,1,3,1575060664922,0.8,0,100,0,custom_slider1
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),86,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,None,1,doberman,jennifer,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,33,None,some_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,14982,You and your friend see the following:,1,1,1575060664922,0.8,0,71,0,custom_slider2
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),22,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,None,1,bonsai,jennifer,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,33,None,some_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,15247,You and your friend see the following:,1,2,1575060664922,0.8,0,100,0,custom_slider2
1000,How well does each of these sentences describe it? (Click on the slider to provide a rating),52,Fri Nov 29 2019 14:51:04 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,0|1,flowers,27,None,1,sunflower,jennifer,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,33,None,some_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,11902,You and your friend see the following:,1,3,1575060664922,0.8,0,100,0,custom_slider2
1005,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 15:54:04 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,Margaret,very well,very bad,NA,Imagine you see this chair.,warmup/purple-chair.png,27,NA,graduated_college,NA,NA,English,male,NA,11824,NA,The chair is blue.,1,1575060844005,NA,NA,100,The chair is yellow.,custom_warmup
1005,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 15:54:04 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,Margaret,very well,very bad,NA,Imagine you see this basketball.,warmup/basketball.png,27,NA,graduated_college,NA,NA,English,male,NA,10121,NA,The basketball is green.,2,1575060844005,NA,NA,0,The basketball is orange.,custom_warmup
