submission_id,question,response1,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,images/flower-parade-basic.png,0|1,flowers,14,No,1,sunflower,mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,31,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226890376,1,0,89,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,0|1,trees,14,No,1,bonsai,mary,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,31,NA,graduated_college,1,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,male,0,You and your friend see the following:,NA,2,1568226890376,1,1,0,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,images/dog-parade-basic.png,0|1,dogs1,14,No,1,chihuahua,mary,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,31,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226890376,1,0,97,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,images/fish-parade-basic.png,0|1,fish,14,No,1,goldfish,mary,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,31,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,You and your friend see the following:,NA,1,1568226890376,1,0,92,NA,custom_slider2
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,No,1,great dane,mary,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,31,NA,graduated_college,0,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226890376,1,1,0,NA,custom_slider2
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,0|1,birds,14,No,1,eagle,mary,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,31,NA,graduated_college,0,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226890376,1,1,0,NA,custom_slider2
503,How well does each of the sentences describe it? (Click on the slider to provide a rating),95,NA,NA,NA,14,none,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,39,none,graduated_college,NA,NA,english,male,NA,NA,The basketball is green.,1,1568226818873,0.75,NA,0,The basketball is orange.,custom_warmup
503,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,none,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,39,none,graduated_college,NA,NA,english,male,NA,NA,The chair is blue.,2,1568226818873,0.75,NA,0,The chair is yellow.,custom_warmup
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),50,images/fish-parade-basic.png,1|0,fish,14,none,1,goldfish,barbara,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,39,none,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,english,male,1,You and your friend see the following:,NA,1,1568226818873,0.75,0,50,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),8,images/dog-parade-basic.png,1|0,dogs1,14,none,1,doberman,barbara,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,39,none,graduated_college,0,<b>That's a small doberman.</b>|<b>That doberman is small.</b>,english,male,0,You and your friend see the following:,NA,2,1568226818873,0.75,1,12,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,images/tree-parade-basic.png,1|0,trees,14,none,1,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,39,none,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,english,male,0,You and your friend see the following:,NA,3,1568226818873,0.75,0,90,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),11,images/flower-parade-basic.png,1|0,flowers,14,none,1,sunflower,barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,39,none,graduated_college,0,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,english,male,0,You and your friend see the following:,NA,1,1568226818873,0.75,1,12,NA,custom_slider2
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,images/dog-parade-basic2.png,NA,dogs2,14,none,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,39,none,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,male,1,You and your friend see the following:,NA,2,1568226818873,0.75,0,90,NA,custom_slider2
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),9,images/bird-parade-basic.png,1|0,birds,14,none,1,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,39,none,graduated_college,0,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226818873,0.75,1,14,NA,custom_slider2
502,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,No.,1,NA,patricia,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,39,NA,higher_degree,NA,NA,English,male,NA,NA,The basketball is green.,1,1568226788679,0.6,NA,0,The basketball is orange.,custom_warmup
502,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,No.,1,NA,patricia,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,39,NA,higher_degree,NA,NA,English,male,NA,NA,The chair is blue.,2,1568226788679,0.6,NA,0,The chair is yellow.,custom_warmup
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/fish-parade-basic.png,0|1,fish,14,No.,1,goldfish,patricia,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,39,NA,higher_degree,1,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226788679,0.6,1,0,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),81,images/tree-parade-basic.png,0|1,trees,14,No.,1,sequoia,patricia,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,39,NA,higher_degree,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,You and your friend see the following:,NA,2,1568226788679,0.6,0,100,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),84,images/dog-parade-basic.png,0|1,dogs1,14,No.,1,chihuahua,patricia,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,39,NA,higher_degree,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226788679,0.6,0,99,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,0|1,birds,14,No.,1,eagle,patricia,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,39,NA,higher_degree,0,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226788679,0.6,1,2,NA,custom_slider2
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/flower-parade-basic.png,0|1,flowers,14,No.,1,sunflower,patricia,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,39,NA,higher_degree,0,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226788679,0.6,1,0,NA,custom_slider2
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),24,images/dog-parade-basic2.png,NA,dogs2,14,No.,1,pug,patricia,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,39,NA,higher_degree,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226788679,0.6,0,70,NA,custom_slider2
501,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,1,NA,patricia,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,36,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568226737662,0.5,NA,13,The chair is yellow.,custom_warmup
501,How well does each of the sentences describe it? (Click on the slider to provide a rating),96,NA,NA,NA,14,no,1,NA,patricia,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,36,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568226737662,0.5,NA,0,The basketball is orange.,custom_warmup
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,images/dog-parade-basic2.png,NA,dogs2,14,no,1,great dane,patricia,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,36,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226737662,0.5,0,51,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic.png,1|0,dogs1,14,no,1,chihuahua,patricia,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,36,NA,graduated_college,1,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226737662,0.5,1,2,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,1|0,birds,14,no,1,hummingbird,patricia,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,36,NA,graduated_college,1,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226737662,0.5,1,0,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/tree-parade-basic.png,1|0,trees,14,no,1,sequoia,patricia,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,36,NA,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226737662,0.5,0,7,NA,custom_slider2
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/fish-parade-basic.png,1|0,fish,14,no,1,swordfish,patricia,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,36,NA,graduated_college,0,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226737662,0.5,1,29,NA,custom_slider2
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,images/flower-parade-basic.png,1|0,flowers,14,no,1,dandelion,patricia,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,36,NA,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226737662,0.5,0,98,NA,custom_slider2
500,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no issues,1,NA,linda,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,47,NA,graduated_high_school,NA,NA,English,male,NA,NA,The chair is blue.,1,1568226824110,0.6,NA,0,The chair is yellow.,custom_warmup
500,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,no issues,1,NA,linda,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,47,NA,graduated_high_school,NA,NA,English,male,NA,NA,The basketball is green.,2,1568226824110,0.6,NA,0,The basketball is orange.,custom_warmup
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/flower-parade-basic.png,0|1,flowers,14,no issues,1,sunflower,linda,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,47,NA,graduated_high_school,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,0|1,dogs1,14,no issues,1,doberman,linda,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,47,NA,graduated_high_school,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/tree-parade-basic.png,0|1,trees,14,no issues,1,bonsai,linda,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,47,NA,graduated_high_school,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/fish-parade-basic.png,0|1,fish,14,no issues,1,swordfish,linda,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,47,NA,graduated_high_school,0,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226824110,0.6,1,0,NA,custom_slider2
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,no issues,1,pug,linda,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,47,NA,graduated_high_school,1,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226824110,0.6,1,1,NA,custom_slider2
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,0|1,birds,14,no issues,1,hummingbird,linda,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,47,NA,graduated_high_school,1,<b>That's a big hummingbird.</b>|<b>That hummingbird is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568226824110,0.6,1,1,NA,custom_slider2
499,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,no,2,NA,jennifer,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,37,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,1,1568226809852,0.75,NA,0,The basketball is orange.,custom_warmup
499,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,2,NA,jennifer,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,37,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,2,1568226809852,0.75,NA,31,The chair is yellow.,custom_warmup
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),58,images/bird-parade-basic.png,1|0,birds,14,no,2,eagle,jennifer,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,37,NA,graduated_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226809852,0.75,0,69,NA,custom_slider1
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),42,images/flower-parade-basic.png,1|0,flowers,14,no,2,dandelion,jennifer,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,37,NA,graduated_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226809852,0.75,0,33,NA,custom_slider1
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,no,2,great dane,jennifer,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,37,NA,graduated_college,0,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226809852,0.75,1,0,NA,custom_slider1
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,1|0,dogs1,14,no,2,doberman,jennifer,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,37,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226809852,0.75,0,100,NA,custom_slider2
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,1|0,trees,14,no,2,bonsai,jennifer,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,37,NA,graduated_college,1,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226809852,0.75,1,0,NA,custom_slider2
499,How well does each of these sentences describe it? (Click on the slider to provide a rating),18,images/fish-parade-basic.png,1|0,fish,14,no,2,goldfish,jennifer,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,37,NA,graduated_college,1,<b>That's a big goldfish.</b>|<b>That goldfish is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568226809852,0.75,1,19,NA,custom_slider2
498,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,No,2,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568226626088,0.6,NA,0,The chair is yellow.,custom_warmup
498,How well does each of the sentences describe it? (Click on the slider to provide a rating),98,NA,NA,NA,14,No,2,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568226626088,0.6,NA,0,The basketball is orange.,custom_warmup
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),71,images/flower-parade-basic.png,0|1,flowers,14,No,2,sunflower,mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,29,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226626088,0.6,0,79,NA,custom_slider1
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),63,images/tree-parade-basic.png,0|1,trees,14,No,2,bonsai,mary,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,29,NA,graduated_college,1,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226626088,0.6,1,60,NA,custom_slider1
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),20,images/bird-parade-basic.png,0|1,birds,14,No,2,hummingbird,mary,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,NA,graduated_college,1,<b>That's a big hummingbird.</b>|<b>That hummingbird is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568226626088,0.6,1,8,NA,custom_slider1
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),84,images/fish-parade-basic.png,0|1,fish,14,No,2,swordfish,mary,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,NA,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226626088,0.6,0,86,NA,custom_slider2
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),18,images/dog-parade-basic2.png,NA,dogs2,14,No,2,great dane,mary,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,29,NA,graduated_college,0,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226626088,0.6,1,13,NA,custom_slider2
498,How well does each of these sentences describe it? (Click on the slider to provide a rating),89,images/dog-parade-basic.png,0|1,dogs1,14,No,2,chihuahua,mary,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,29,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226626088,0.6,0,90,NA,custom_slider2
497,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,NA,2,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,31,NA,graduated_college,NA,NA,english,female,NA,NA,The basketball is green.,1,1568226789123,0.6,NA,0,The basketball is orange.,custom_warmup
497,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,NA,2,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,31,NA,graduated_college,NA,NA,english,female,NA,NA,The chair is blue.,2,1568226789123,0.6,NA,0,The chair is yellow.,custom_warmup
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,0|1,dogs1,14,NA,2,chihuahua,barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,31,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,female,1,You and your friend see the following:,NA,1,1568226789123,0.6,0,100,NA,custom_slider1
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,0|1,trees,14,NA,2,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,31,NA,graduated_college,1,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,english,female,0,You and your friend see the following:,NA,2,1568226789123,0.6,1,0,NA,custom_slider1
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/fish-parade-basic.png,0|1,fish,14,NA,2,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,31,NA,graduated_college,0,<b>That's a small fish.</b>|<b>That fish is small.</b>,english,female,1,You and your friend see the following:,NA,3,1568226789123,0.6,1,0,NA,custom_slider1
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),10,images/bird-parade-basic.png,0|1,birds,14,NA,2,hummingbird,barbara,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,31,NA,graduated_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,english,female,0,You and your friend see the following:,NA,1,1568226789123,0.6,0,19,NA,custom_slider2
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,images/flower-parade-basic.png,0|1,flowers,14,NA,2,sunflower,barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,31,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,english,female,1,You and your friend see the following:,NA,2,1568226789123,0.6,0,97,NA,custom_slider2
497,How well does each of these sentences describe it? (Click on the slider to provide a rating),55,images/dog-parade-basic2.png,NA,dogs2,14,NA,2,great dane,barbara,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,31,NA,graduated_college,0,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,english,female,0,You and your friend see the following:,NA,3,1568226789123,0.6,1,2,NA,custom_slider2
496,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,NA,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,51,NA,some_college,NA,NA,english,male,NA,NA,The basketball is green.,1,1568226694380,0.5,NA,0,The basketball is orange.,custom_warmup
496,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,NA,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,51,NA,some_college,NA,NA,english,male,NA,NA,The chair is blue.,2,1568226694380,0.5,NA,86,The chair is yellow.,custom_warmup
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/bird-parade-basic.png,0|1,birds,14,NA,1,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,51,NA,some_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,english,male,1,You and your friend see the following:,NA,1,1568226694380,0.5,0,100,NA,custom_slider1
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,NA,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,51,NA,some_college,1,<b>That's a big pug.</b>|<b>That pug is big.</b>,english,male,0,You and your friend see the following:,NA,2,1568226694380,0.5,1,0,NA,custom_slider1
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/fish-parade-basic.png,0|1,fish,14,NA,1,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,51,NA,some_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,english,male,1,You and your friend see the following:,NA,3,1568226694380,0.5,0,100,NA,custom_slider1
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,0|1,trees,14,NA,1,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,51,NA,some_college,1,<b>That's a big tree.</b>|<b>That tree is big.</b>,english,male,1,You and your friend see the following:,NA,1,1568226694380,0.5,1,0,NA,custom_slider2
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),36,images/dog-parade-basic.png,0|1,dogs1,14,NA,1,doberman,barbara,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,51,NA,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,english,male,0,You and your friend see the following:,NA,2,1568226694380,0.5,0,100,NA,custom_slider2
496,How well does each of these sentences describe it? (Click on the slider to provide a rating),39,images/flower-parade-basic.png,0|1,flowers,14,NA,1,dandelion,barbara,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,51,NA,some_college,1,<b>That's a big dandelion.</b>|<b>That dandelion is big.</b>,english,male,0,You and your friend see the following:,NA,3,1568226694380,0.5,1,41,NA,custom_slider2
495,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,no,2,NA,sarah,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,19,NA,some_college,NA,NA,english,male,NA,NA,The basketball is green.,1,1568226619850,0.6,NA,0,The basketball is orange.,custom_warmup
495,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,2,NA,sarah,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,19,NA,some_college,NA,NA,english,male,NA,NA,The chair is blue.,2,1568226619850,0.6,NA,17,The chair is yellow.,custom_warmup
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),26,images/dog-parade-basic.png,0|1,dogs1,14,no,2,chihuahua,sarah,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,19,NA,some_college,1,<b>That's a big chihuahua.</b>|<b>That chihuahua is big.</b>,english,male,0,You and your friend see the following:,NA,1,1568226619850,0.6,1,29,NA,custom_slider1
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),70,images/fish-parade-basic.png,0|1,fish,14,no,2,goldfish,sarah,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,19,NA,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,english,male,0,You and your friend see the following:,NA,2,1568226619850,0.6,0,70,NA,custom_slider1
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),33,images/flower-parade-basic.png,0|1,flowers,14,no,2,sunflower,sarah,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,19,NA,some_college,0,<b>That's a small flower.</b>|<b>That flower is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226619850,0.6,1,35,NA,custom_slider1
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),19,images/bird-parade-basic.png,0|1,birds,14,no,2,eagle,sarah,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,19,NA,some_college,0,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,english,male,0,You and your friend see the following:,NA,1,1568226619850,0.6,1,16,NA,custom_slider2
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,images/dog-parade-basic2.png,NA,dogs2,14,no,2,great dane,sarah,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,19,NA,some_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,english,male,1,You and your friend see the following:,NA,2,1568226619850,0.6,0,78,NA,custom_slider2
495,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/tree-parade-basic.png,0|1,trees,14,no,2,bonsai,sarah,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,19,NA,some_college,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226619850,0.6,0,100,NA,custom_slider2
